ristretto plugin loaded
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1395 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1395 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1417 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1417 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1417 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1424 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1424 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1424 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:126 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:140 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:159 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:175 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:188 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:201 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:214 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:228 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:242 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:256 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:270 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:284 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:298 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:312 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:326 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:340 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:354 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:368 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:382 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:396 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:410 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:424 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:438 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:452 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:470 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:490 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:506 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:527 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:544 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:558 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:572 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:586 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:601 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:616 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:630 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:645 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:660 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:674 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:688 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:702 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:717 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:732 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:746 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:761 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:776 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:791 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:806 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:821 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:836 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:855 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:876 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:894 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:918 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:936 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:952 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:968 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:984 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1000 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1016 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1032 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1048 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1064 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1080 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1096 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1112 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1128 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1144 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1160 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1176 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1192 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1208 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1224 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1240 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1256 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1276 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1326 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1342 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1371 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1387 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Preconditions.java:1417 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/CommonMatcher.java:26 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/CommonMatcher.java:28 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/CommonMatcher.java:30 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/CommonMatcher.java:32 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/CommonMatcher.java:34 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/CommonMatcher.java:36 MODIFIER_ALREADY_PRESENT
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:75 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:115 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:150 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:50 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:67 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:67 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:79 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:90 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:108 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:117 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:122 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:127 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:132 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:51 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:54 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:80 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:81 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:92 MODIFIER_NOT_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:134 MODIFIER_ADDED
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:75 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:115 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:150 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:50 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:67 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:89 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:108 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:117 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:132 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:141 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Enums.java:146 MODIFIER_ALREADY_PRESENT
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:33 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:34 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:35 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:36 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:45 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:46 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:68 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:38 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:38 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:38 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:38 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:56 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:60 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:76 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:89 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:89 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:115 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:139 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:82 MODIFIER_NOT_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:91 MODIFIER_NOT_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:92 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:93 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:95 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:96 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:100 MODIFIER_NOT_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:122 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:123 MODIFIER_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:124 MODIFIER_NOT_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:143 MODIFIER_ADDED
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:33 MODIFIER_NOT_ADDED
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:34 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:35 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:36 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:45 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:46 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:68 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:56 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:76 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:89 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:115 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/SmallCharMatcher.java:139 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:25 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:52 MODIFIER_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:89 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:27 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:32 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:54 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:69 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:74 MODIFIER_ADDED
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:25 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:52 MODIFIER_ADDED
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:89 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:27 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:32 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:37 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:42 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:47 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:54 MODIFIER_ADDED
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:59 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:64 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:69 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:74 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:79 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/JdkPattern.java:84 MODIFIER_ALREADY_PRESENT
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:32 MODIFIER_NOT_ADDED
DefaultFieldImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:43 MODIFIER_NOT_ADDED
DefaultLocalVariableImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:82 MODIFIER_ADDED
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:32 MODIFIER_ALREADY_PRESENT
DefaultFieldAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:43 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:54 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:77 MODIFIER_ALREADY_PRESENT
DefaultMethodAccessRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/AbstractIterator.java:88 MODIFIER_ALREADY_PRESENT
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/FinalizableSoftReference.java:38 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/FinalizableSoftReference.java:38 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Strings.java:43 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Strings.java:53 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Strings.java:68 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Strings.java:90 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Strings.java:90 MODIFIER_ADDED
DefaultParameterImmutabilityRule /Users/tprado/workbench/guava/guava/src/com/google/common/base/Strings.java:90 MODIFIER_ADDED
